"TIME_STEP","P_Event","Turbidity","Verified_OW_Event_Alarm","Ver_Alarm_Start","Ver_Alarm_End","CANARYTurb_Alarm_Start","CANARYTurb_Alarm_End","FULL_MATCH","PARTIAL_MATCH"
"2024-10-12 20:15:00",0.000977,161.3,1,0,0,0,0,999,"999"
"2024-10-12 20:30:00",0.000977,178.1,1,0,0,0,0,999,"999"
"2024-10-12 20:45:00",0.000977,219.5,1,0,0,0,0,999,"999"
"2024-10-12 21:00:00",0.000977,202.6,1,0,0,0,0,999,"999"
"2024-10-12 21:15:00",0.000977,222.1,1,0,0,0,0,999,"999"
"2024-10-12 21:30:00",0.000977,373.4,1,0,0,0,0,999,"999"
"2024-10-12 21:45:00",0.010742,238.5,1,0,0,0,0,999,"999"
"2024-10-12 22:00:00",0.010742,287.9,1,0,0,0,0,999,"999"
"2024-10-12 22:15:00",0.010742,280.7,1,0,0,0,0,999,"999"
"2024-10-12 22:30:00",0.010742,195.8,1,0,0,0,0,999,"999"
"2024-10-12 22:45:00",0.010742,126.8,1,0,0,0,0,999,"999"
"2024-10-12 23:00:00",0.010742,158.7,1,0,0,0,0,999,"999"
"2024-10-12 23:15:00",0.010742,151.7,1,0,0,0,0,999,"999"
"2024-10-12 23:30:00",0.010742,241.2,1,0,0,0,0,999,"999"
"2024-10-12 23:45:00",0.010742,91,1,0,0,0,0,999,"999"
"2024-10-13 00:00:00",0.010742,132.2,1,0,0,0,0,999,"999"
"2024-10-13 00:15:00",0.000977,150.3,1,0,0,0,0,999,"999"
"2024-10-13 00:30:00",0.000977,174.6,1,0,0,0,0,999,"999"
"2024-10-13 00:45:00",0.000977,227.2,1,0,0,0,0,999,"999"
"2024-10-13 01:00:00",0.000977,143.9,1,0,0,0,0,999,"999"
"2024-10-13 01:15:00",0.000977,156.9,1,0,0,0,0,999,"999"
"2024-10-13 01:30:00",0.000977,232.3,1,0,0,0,0,999,"999"
"2024-10-13 01:45:00",0.000977,203.9,1,0,0,0,0,999,"999"
"2024-10-13 02:00:00",0.000977,179.2,1,0,0,0,0,999,"999"
"2024-10-13 02:15:00",0.000977,123.8,1,0,0,0,0,999,"999"
"2024-10-13 02:30:00",0.000977,193.8,1,0,0,0,0,999,"999"
"2024-10-13 02:45:00",0.000977,213.5,1,0,0,0,0,999,"999"
"2024-10-13 03:00:00",0.000977,210.9,1,0,0,0,0,999,"999"
"2024-10-13 03:15:00",0.000977,289.7,1,0,0,0,0,999,"999"
"2024-10-13 03:30:00",0.000977,210.4,1,0,0,0,0,999,"999"
"2024-10-13 03:45:00",0.000977,186,1,0,0,0,0,999,"999"
"2024-10-13 04:00:00",0.000977,201.3,1,0,0,0,0,999,"999"
"2024-10-13 04:15:00",0.000977,200.9,1,0,0,0,0,999,"999"
"2024-10-13 04:30:00",0.000977,398.2,1,0,0,0,0,999,"999"
"2024-10-13 04:45:00",0.010742,222.9,1,0,0,0,0,999,"999"
"2024-10-13 05:00:00",0.010742,160.7,1,0,0,0,0,999,"999"
"2024-10-13 05:15:00",0.010742,200.1,1,0,0,0,0,999,"999"
"2024-10-13 05:30:00",0.010742,234.4,1,0,0,0,0,999,"999"
"2024-10-13 05:45:00",0.010742,279.2,1,0,0,0,0,999,"999"
"2024-10-13 06:00:00",0.010742,249.4,1,0,0,0,0,999,"999"
"2024-10-13 06:15:00",0.010742,189.8,1,0,0,0,0,999,"999"
"2024-10-13 06:30:00",0.010742,264.7,1,0,0,0,0,999,"999"
"2024-10-13 06:45:00",0.010742,222.2,1,0,0,0,0,999,"999"
"2024-10-13 07:00:00",0.010742,281.9,1,0,0,0,0,999,"999"
"2024-10-13 07:15:00",0.000977,251.4,1,0,0,0,0,999,"999"
"2024-10-13 07:30:00",0.000977,303.8,1,0,0,0,0,999,"999"
"2024-10-13 07:45:00",0.000977,269.1,1,0,0,0,0,999,"999"
"2024-10-13 08:00:00",0.000977,243.5,1,0,0,0,0,999,"999"
"2024-10-13 08:15:00",0.000977,360.3,1,0,0,0,0,999,"999"
"2024-10-13 08:30:00",0.000977,310.5,1,0,0,0,0,999,"999"
"2024-10-13 08:45:00",0.000977,230.5,1,0,0,0,0,999,"999"
"2024-10-13 09:00:00",0.000977,231.9,1,0,0,0,0,999,"999"
"2024-10-13 09:15:00",0.000977,265.8,1,0,0,0,0,999,"999"
"2024-10-13 09:30:00",0.000977,244.1,1,0,0,0,0,999,"999"
"2024-10-13 09:45:00",0.000977,232.6,1,0,0,0,0,999,"999"
"2024-10-13 10:00:00",0.000977,215.7,1,0,0,0,0,999,"999"
"2024-10-13 10:15:00",0.000977,237,1,0,0,0,0,999,"999"
"2024-10-13 10:30:00",0.000977,166,1,0,0,0,0,999,"999"
"2024-10-13 10:45:00",0.000977,214.9,1,0,0,0,0,999,"999"
"2024-10-13 11:00:00",0.000977,99.6,1,0,0,0,0,999,"999"
"2024-10-13 11:15:00",0.010742,210.9,1,0,0,0,0,999,"999"
"2024-10-13 11:30:00",0.010742,177.9,1,0,0,0,0,999,"999"
"2024-10-13 11:45:00",0.010742,183.5,1,0,0,0,0,999,"999"
"2024-10-13 12:00:00",0.010742,160.8,1,0,0,0,0,999,"999"
"2024-10-13 12:15:00",0.010742,156.1,1,0,0,0,0,999,"999"
"2024-10-13 12:30:00",0.010742,215.2,1,0,0,0,0,999,"999"
"2024-10-13 12:45:00",0.010742,166.6,1,0,0,0,0,999,"999"
"2024-10-13 13:00:00",0.010742,170.8,1,0,0,0,0,999,"999"
"2024-10-13 13:15:00",0.010742,213.3,1,0,0,0,0,999,"999"
"2024-10-13 13:30:00",0.010742,214.6,1,0,0,0,0,999,"999"
"2024-10-13 13:45:00",0.000977,268.8,1,0,0,0,0,999,"999"
"2024-10-13 14:00:00",0.000977,241.6,1,0,0,0,0,999,"999"
"2024-10-13 14:15:00",0.000977,236.5,1,0,0,0,0,999,"999"
"2024-10-13 14:30:00",0.000977,260.8,1,0,0,0,0,999,"999"
"2024-10-13 14:45:00",0.000977,257.9,1,0,0,0,0,999,"999"
"2024-10-13 15:00:00",0.000977,359.9,1,0,0,0,0,999,"999"
"2024-10-13 15:15:00",0.000977,343.8,1,0,0,0,0,999,"999"
"2024-10-13 15:30:00",0.000977,276.7,1,0,0,0,0,999,"999"
"2024-10-13 15:45:00",0.000977,260.6,1,0,0,0,0,999,"999"
"2024-10-13 16:00:00",0.000977,314.7,1,0,0,0,0,999,"999"
"2024-10-13 16:15:00",0.000977,293.3,1,0,0,0,0,999,"999"
"2024-10-13 16:30:00",0.000977,258.7,1,0,0,0,0,999,"999"
"2024-10-13 16:45:00",0.000977,270.7,1,0,0,0,0,999,"999"
"2024-10-13 17:00:00",0.000977,277.1,1,0,0,0,0,999,"999"
"2024-10-13 17:15:00",0.000977,235.7,1,0,0,0,0,999,"999"
"2024-10-13 17:30:00",0.000977,200,1,0,0,0,0,999,"999"
"2024-10-13 17:45:00",0.000977,222.7,1,0,0,0,0,999,"999"
"2024-10-13 18:00:00",0.000977,232.1,1,0,0,0,0,999,"999"
"2024-10-13 18:15:00",0.000977,205.4,1,0,0,0,0,999,"999"
"2024-10-13 18:30:00",0.000977,190.7,1,0,0,0,0,999,"999"
"2024-10-13 18:45:00",0.000977,202.4,1,0,0,0,0,999,"999"
"2024-10-13 19:00:00",0.000977,272,1,0,0,0,0,999,"999"
"2024-10-13 19:15:00",0.000977,301.8,1,0,0,0,0,999,"999"
"2024-10-13 19:30:00",0.000977,175.1,1,0,0,0,0,999,"999"
"2024-10-13 19:45:00",0.000977,273.7,1,0,0,0,0,999,"999"
"2024-10-13 20:00:00",0.000977,302.7,1,0,0,0,0,999,"999"
"2024-10-13 20:15:00",0.000977,335.5,1,0,0,0,0,999,"999"
"2024-10-13 20:30:00",0.000977,363.7,1,0,0,0,0,999,"999"
"2024-10-13 20:45:00",0.000977,289.7,1,0,0,0,0,999,"999"
"2024-10-13 21:00:00",0.000977,375.6,1,0,0,0,0,999,"999"
"2024-10-13 21:15:00",0.000977,377.5,1,0,0,0,0,999,"999"
"2024-10-13 21:30:00",0.000977,381.4,1,0,0,0,0,999,"999"
"2024-10-13 21:45:00",0.000977,377.1,1,0,0,0,0,999,"999"
"2024-10-13 22:00:00",0.000977,421.7,1,0,0,0,0,999,"999"
"2024-10-13 22:15:00",0.000977,438.7,1,0,0,0,0,999,"999"
"2024-10-13 22:30:00",0.000977,379.5,1,0,0,0,0,999,"999"
"2024-10-13 22:45:00",0.000977,462.9,1,0,0,0,0,999,"999"
"2024-10-13 23:00:00",0.000977,457.4,1,0,0,0,0,999,"999"
"2024-10-13 23:15:00",0.000977,439.6,1,0,0,0,0,999,"999"
"2024-10-13 23:30:00",0.000977,628.9,1,0,0,0,0,999,"999"
"2024-10-13 23:45:00",0.010742,412.7,1,0,0,0,0,999,"999"
"2024-10-14 00:00:00",0.054687,480.2,1,0,0,0,0,999,"999"
"2024-10-14 00:15:00",0.171875,476.8,1,0,0,0,0,999,"999"
"2024-10-14 00:30:00",0.376953,487.7,1,0,0,0,0,999,"999"
"2024-10-14 00:45:00",0.623047,420.2,1,0,0,0,0,999,"999"
"2024-10-14 01:00:00",0.828125,557.9,1,0,0,0,0,999,"999"
"2024-10-14 01:15:00",0.945313,591.6,1,0,0,0,0,999,"999"
"2024-10-14 01:30:00",0.989258,563,1,0,0,0,0,999,"999"
"2024-10-14 01:45:00",0.999023,667.8,1,0,0,0,0,999,"999"
"2024-10-14 02:00:00",1,549,1,0,0,1,0,999,"999"
"2024-10-14 02:15:00",1,557.9,1,0,0,0,0,999,"999"
"2024-10-14 02:30:00",1,731.8,1,0,0,0,0,999,"999"
"2024-10-14 02:45:00",1,641.1,1,0,0,0,0,999,"999"
"2024-10-14 03:00:00",1,493.9,1,0,0,0,0,999,"999"
"2024-10-14 03:15:00",1,755.1,1,0,0,0,0,999,"999"
"2024-10-14 03:30:00",1,554.5,1,0,0,0,0,999,"999"
"2024-10-14 03:45:00",1,709.7,1,0,0,0,0,999,"999"
"2024-10-14 04:00:00",1,537.7,1,0,0,0,0,999,"999"
"2024-10-14 04:15:00",1,744.8,1,0,0,0,0,999,"999"
"2024-10-14 04:30:00",1,721.6,1,0,0,0,0,999,"999"
"2024-10-14 04:45:00",1,457,1,0,0,0,1,999,"999"
"2024-10-14 05:00:00",0.000977,523.4,1,0,0,0,0,999,"999"
"2024-10-14 05:15:00",0.000977,547.3,1,0,0,0,0,999,"999"
"2024-10-14 05:30:00",0.000977,555.5,1,0,0,0,0,999,"999"
"2024-10-14 05:45:00",0.000977,592.2,1,0,0,0,0,999,"999"
"2024-10-14 06:00:00",0.000977,697.2,1,0,0,0,0,999,"999"
"2024-10-14 06:15:00",0.000977,751.2,1,0,0,0,0,999,"999"
"2024-10-14 06:30:00",0.000977,509.8,1,0,0,0,0,999,"999"
"2024-10-14 06:45:00",0.000977,452,1,0,0,0,0,999,"999"
"2024-10-14 07:00:00",0.000977,547.4,1,0,0,0,0,999,"999"
"2024-10-14 07:15:00",0.000977,613,1,0,0,0,0,999,"999"
"2024-10-14 07:30:00",0.000977,644.6,1,0,0,0,0,999,"999"
"2024-10-14 07:45:00",0.000977,500.2,1,0,0,0,0,999,"999"
"2024-10-14 08:00:00",0.000977,489.3,1,0,0,0,0,999,"999"
"2024-10-14 08:15:00",0.000977,539.6,1,0,0,0,0,999,"999"
"2024-10-14 08:30:00",0.000977,448,1,0,0,0,0,999,"999"
"2024-10-14 08:45:00",0.000977,479.4,1,0,0,0,0,999,"999"
"2024-10-14 09:00:00",0.000977,512,1,0,0,0,0,999,"999"
"2024-10-14 09:15:00",0.000977,564.2,1,0,0,0,0,999,"999"
"2024-10-14 09:30:00",0.000977,518.4,1,0,0,0,0,999,"999"
"2024-10-14 09:45:00",0.000977,608.3,1,0,0,0,0,999,"999"
"2024-10-14 10:00:00",0.000977,467.4,1,0,0,0,0,999,"999"
"2024-10-14 10:15:00",0.000977,422.3,1,0,0,0,0,999,"999"
"2024-10-14 10:30:00",0.000977,652.8,1,0,0,0,0,999,"999"
"2024-10-14 10:45:00",0.000977,576.6,1,0,0,0,0,999,"999"
"2024-10-14 11:00:00",0.000977,741.8,1,0,0,0,0,999,"999"
"2024-10-14 11:15:00",0.000977,519.4,1,0,0,0,0,999,"999"
"2024-10-14 11:30:00",0.000977,456.1,1,0,0,0,0,999,"999"
"2024-10-14 11:45:00",0.000977,529.9,1,0,0,0,0,999,"999"
"2024-10-14 12:00:00",0.000977,556.3,1,0,0,0,0,999,"999"
"2024-10-14 12:15:00",0.000977,557.2,1,0,0,0,0,999,"999"
"2024-10-14 12:30:00",0.000977,577.5,1,0,0,0,0,999,"999"
"2024-10-14 12:45:00",0.000977,416.1,1,0,0,0,0,999,"999"
"2024-10-14 13:00:00",0.000977,278.3,1,0,0,0,0,999,"999"
"2024-10-14 13:15:00",0.010742,620.9,1,0,0,0,0,999,"999"
"2024-10-14 13:30:00",0.010742,304.8,1,0,0,0,0,999,"999"
"2024-10-14 13:45:00",0.010742,338.6,1,0,0,0,0,999,"999"
"2024-10-14 14:00:00",0.010742,375.1,1,0,0,0,0,999,"999"
"2024-10-14 14:15:00",0.010742,321.9,1,0,0,0,0,999,"999"
"2024-10-14 14:30:00",0.010742,343.5,1,0,0,0,0,999,"999"
"2024-10-14 14:45:00",0.010742,320.6,1,0,0,0,0,999,"999"
"2024-10-14 15:00:00",0.010742,362.8,1,0,0,0,0,999,"999"
"2024-10-14 15:15:00",0.010742,473.8,1,0,0,0,0,999,"999"
"2024-10-14 15:30:00",0.010742,357.7,1,0,0,0,0,999,"999"
"2024-10-14 15:45:00",0.000977,246,1,0,0,0,0,999,"999"
"2024-10-14 16:00:00",0.000977,295.2,1,0,0,0,0,999,"999"
"2024-10-14 16:15:00",0.000977,265.3,1,0,0,0,0,999,"999"
"2024-10-14 16:30:00",0.000977,427.6,1,0,0,0,0,999,"999"
"2024-10-14 16:45:00",0.000977,381.3,1,0,0,0,0,999,"999"
"2024-10-14 17:00:00",0.000977,429.2,1,0,0,0,0,999,"999"
"2024-10-14 17:15:00",0.000977,353.5,1,0,0,0,0,999,"999"
"2024-10-14 17:30:00",0.000977,509.4,1,0,0,0,0,999,"999"
"2024-10-14 17:45:00",0.000977,411,1,0,0,0,0,999,"999"
"2024-10-14 18:00:00",0.000977,422.7,1,0,0,0,0,999,"999"
"2024-10-14 18:15:00",0.000977,372.3,1,0,0,0,0,999,"999"
"2024-10-14 18:30:00",0.000977,383.8,1,0,0,0,0,999,"999"
"2024-10-14 18:45:00",0.000977,429.8,1,0,0,0,0,999,"999"
"2024-10-14 19:00:00",0.000977,385.6,1,0,0,0,0,999,"999"
"2024-10-14 19:15:00",0.000977,426.8,1,0,0,0,0,999,"999"
"2024-10-14 19:30:00",0.000977,342.1,1,0,0,0,0,999,"999"
"2024-10-14 19:45:00",0.000977,531.3,1,0,0,0,0,999,"999"
"2024-10-14 20:00:00",0.000977,461.9,1,0,0,0,0,999,"999"
"2024-10-14 20:15:00",0.000977,408.8,1,0,0,0,0,999,"999"
"2024-10-14 20:30:00",0.000977,334.5,1,0,0,0,0,999,"999"
"2024-10-14 20:45:00",0.000977,476.5,1,0,0,0,0,999,"999"
"2024-10-14 21:00:00",0.000977,494.1,1,0,0,0,0,999,"999"
"2024-10-14 21:15:00",0.000977,652.1,1,0,0,0,0,999,"999"
"2024-10-14 21:30:00",0.000977,442,1,0,0,0,0,999,"999"
"2024-10-14 21:45:00",0.000977,361.2,1,0,0,0,0,999,"999"
"2024-10-14 22:00:00",0.000977,484.3,1,0,0,0,0,999,"999"
"2024-10-14 22:15:00",0.000977,432.9,1,0,0,0,0,999,"999"
"2024-10-14 22:30:00",0.000977,472.3,1,0,0,0,0,999,"999"
"2024-10-14 22:45:00",0.000977,519.1,1,0,0,0,0,999,"999"
"2024-10-14 23:00:00",0.000977,720,1,0,0,0,0,999,"999"
"2024-10-14 23:15:00",0.010742,571.1,1,0,0,0,0,999,"999"
"2024-10-14 23:30:00",0.010742,426.6,1,0,0,0,0,999,"999"
"2024-10-14 23:45:00",0.010742,331.8,1,0,0,0,0,999,"999"
"2024-10-15 00:00:00",0.010742,606.6,1,0,0,0,0,999,"999"
"2024-10-15 00:15:00",0.054687,445.5,1,0,0,0,0,999,"999"
"2024-10-15 00:30:00",0.054687,457.7,1,0,0,0,0,999,"999"
"2024-10-15 00:45:00",0.054687,528.3,1,0,0,0,0,999,"999"
"2024-10-15 01:00:00",0.054687,643.4,1,0,0,0,0,999,"999"
"2024-10-15 01:15:00",0.054687,489.8,1,0,0,0,0,999,"999"
"2024-10-15 01:30:00",0.054687,818.9,1,0,0,0,0,999,"999"
"2024-10-15 01:45:00",0.054687,585.3,1,0,0,0,0,999,"999"
"2024-10-15 02:00:00",0.054687,498.4,1,0,0,0,0,999,"999"
"2024-10-15 02:15:00",0.054687,350.6,1,0,0,0,0,999,"999"
"2024-10-15 02:30:00",0.054687,409.2,1,0,0,0,0,999,"999"
"2024-10-15 02:45:00",0.010742,364.6,1,0,0,0,0,999,"999"
"2024-10-15 03:00:00",0.010742,438.9,1,0,0,0,0,999,"999"
"2024-10-15 03:15:00",0.010742,709,1,0,0,0,0,999,"999"
"2024-10-15 03:30:00",0.010742,592.7,1,0,0,0,0,999,"999"
"2024-10-15 03:45:00",0.010742,567.6,1,0,0,0,0,999,"999"
"2024-10-15 04:00:00",0.010742,342,1,0,0,0,0,999,"999"
"2024-10-15 04:15:00",0.000977,642.5,1,0,0,0,0,999,"999"
"2024-10-15 04:30:00",0.000977,945.8,1,0,0,0,0,999,"999"
"2024-10-15 04:45:00",0.010742,452.5,1,0,0,0,0,999,"999"
"2024-10-15 05:00:00",0.010742,344.1,1,0,0,0,0,999,"999"
"2024-10-15 05:15:00",0.010742,518.4,1,0,0,0,0,999,"999"
"2024-10-15 05:30:00",0.010742,753.1,1,0,0,0,0,999,"999"
"2024-10-15 05:45:00",0.010742,900.2,1,0,0,0,0,999,"999"
"2024-10-15 06:00:00",0.054687,547.3,1,0,0,0,0,999,"999"
"2024-10-15 06:15:00",0.054687,583.8,1,0,0,0,0,999,"999"
"2024-10-15 06:30:00",0.054687,607.9,1,0,0,0,0,999,"999"
"2024-10-15 06:45:00",0.054687,658.3,1,0,0,0,0,999,"999"
"2024-10-15 07:00:00",0.054687,650.1,1,0,0,0,0,999,"999"
"2024-10-15 07:15:00",0.010742,671.3,1,0,0,0,0,999,"999"
"2024-10-15 07:30:00",0.010742,518.3,1,0,0,0,0,999,"999"
"2024-10-15 07:45:00",0.010742,679,1,0,0,0,0,999,"999"
"2024-10-15 08:00:00",0.010742,489.8,1,0,0,0,0,999,"999"
"2024-10-15 08:15:00",0.010742,662,1,0,0,0,0,999,"999"
"2024-10-15 08:30:00",0.000977,305.7,1,0,0,0,0,999,"999"
"2024-10-15 08:45:00",0.000977,586.8,1,0,0,0,0,999,"999"
"2024-10-15 09:00:00",0.000977,339.8,1,0,0,0,0,999,"999"
"2024-10-15 09:15:00",0.000977,371,1,0,0,0,0,999,"999"
"2024-10-15 09:30:00",0.000977,202.5,1,0,0,0,0,999,"999"
"2024-10-15 09:45:00",0.000977,890.9,1,0,0,0,0,999,"999"
"2024-10-15 10:00:00",0.010742,266,1,0,0,0,0,999,"999"
"2024-10-15 10:15:00",0.010742,506.7,1,0,0,0,0,999,"999"
"2024-10-15 10:30:00",0.010742,350.5,1,0,0,0,0,999,"999"
"2024-10-15 10:45:00",0.010742,309,1,0,0,0,0,999,"999"
"2024-10-15 11:00:00",0.010742,218.3,1,0,0,0,0,999,"999"
"2024-10-15 11:15:00",0.054687,270.8,1,0,0,0,0,999,"999"
"2024-10-15 11:30:00",0.171875,267.6,1,0,0,0,0,999,"999"
"2024-10-15 11:45:00",0.376953,207.1,1,0,0,0,0,999,"999"
"2024-10-15 12:00:00",0.623047,185.1,1,0,0,0,0,999,"999"
"2024-10-15 12:15:00",0.828125,136.3,1,0,0,0,0,999,"999"
"2024-10-15 12:30:00",0.828125,517.9,1,0,0,0,0,999,"999"
"2024-10-15 12:45:00",0.945313,328.7,1,0,0,0,0,999,"999"
"2024-10-15 13:00:00",0.989258,324.2,1,0,0,0,0,999,"999"
"2024-10-15 13:15:00",0.999023,433,1,0,0,0,0,999,"999"
"2024-10-15 13:30:00",1,226.3,1,0,0,1,0,999,"999"
"2024-10-15 13:45:00",1,583.3,1,0,0,0,0,999,"999"
"2024-10-15 14:00:00",1,169.9,1,0,0,0,0,999,"999"
"2024-10-15 14:15:00",1,147.3,1,0,0,0,0,999,"999"
"2024-10-15 14:30:00",1,170.8,1,0,0,0,0,999,"999"
"2024-10-15 14:45:00",1,274,1,0,0,0,0,999,"999"
"2024-10-15 15:00:00",1,196.7,1,0,0,0,0,999,"999"
"2024-10-15 15:15:00",1,175.9,1,0,0,0,0,999,"999"
"2024-10-15 15:30:00",1,168.9,1,0,0,0,0,999,"999"
"2024-10-15 15:45:00",1,216.1,1,0,0,0,0,999,"999"
"2024-10-15 16:00:00",1,208.1,1,0,0,0,0,999,"999"
"2024-10-15 16:15:00",1,226.4,1,0,0,0,1,999,"999"
"2024-10-15 16:30:00",0.000977,218.3,1,0,0,0,0,999,"999"
"2024-10-15 16:45:00",0.000977,286.3,1,0,0,0,0,999,"999"
"2024-10-15 17:00:00",0.000977,263.5,1,0,0,0,0,999,"999"
"2024-10-15 17:15:00",0.000977,268,1,0,0,0,0,999,"999"
"2024-10-15 17:30:00",0.000977,227.7,1,0,0,0,0,999,"999"
"2024-10-15 17:45:00",0.000977,315,1,0,0,0,0,999,"999"
"2024-10-15 18:00:00",0.000977,359.3,1,0,0,0,0,999,"999"
"2024-10-15 18:15:00",0.000977,325.1,1,0,0,0,0,999,"999"
"2024-10-15 18:30:00",0.000977,352.6,1,0,0,0,0,999,"999"
"2024-10-15 18:45:00",0.000977,308.4,1,0,0,0,0,999,"999"
"2024-10-15 19:00:00",0.000977,262.2,1,0,0,0,0,999,"999"
"2024-10-15 19:15:00",0.000977,316,1,0,0,0,0,999,"999"
"2024-10-15 19:30:00",0.000977,374.6,1,0,0,0,0,999,"999"
"2024-10-15 19:45:00",0.000977,315.6,1,0,0,0,0,999,"999"
"2024-10-15 20:00:00",0.000977,294.1,1,0,0,0,0,999,"999"
"2024-10-15 20:15:00",0.000977,344.9,1,0,0,0,0,999,"999"
"2024-10-15 20:30:00",0.000977,322.7,1,0,0,0,0,999,"999"
"2024-10-15 20:45:00",0.000977,370.3,1,0,0,0,0,999,"999"
"2024-10-15 21:00:00",0.000977,339.1,1,0,0,0,0,999,"999"
"2024-10-15 21:15:00",0.000977,377.3,1,0,0,0,0,999,"999"
"2024-10-15 21:30:00",0.000977,376.7,1,0,0,0,0,999,"999"
"2024-10-15 21:45:00",0.000977,394.8,1,0,0,0,0,999,"999"
"2024-10-15 22:00:00",0.000977,374,1,0,0,0,0,999,"999"
"2024-10-15 22:15:00",0.000977,412.4,1,0,0,0,0,999,"999"
"2024-10-15 22:30:00",0.000977,439.5,1,0,0,0,0,999,"999"
"2024-10-15 22:45:00",0.000977,467.2,1,0,0,0,0,999,"999"
"2024-10-15 23:00:00",0.000977,440.6,1,0,0,0,0,999,"999"
"2024-10-15 23:15:00",0.000977,498.2,1,0,0,0,0,999,"999"
"2024-10-15 23:30:00",0.000977,408.7,1,0,0,0,0,999,"999"
"2024-10-15 23:45:00",0.000977,380,1,0,0,0,0,999,"999"
"2024-10-16 00:00:00",0.000977,416,1,0,0,0,0,999,"999"
"2024-10-16 00:15:00",0.000977,399.4,1,0,0,0,0,999,"999"
"2024-10-16 00:30:00",0.000977,375,1,0,0,0,0,999,"999"
"2024-10-16 00:45:00",0.000977,440.9,1,0,0,0,0,999,"999"
"2024-10-16 01:00:00",0.000977,465.2,1,0,0,0,0,999,"999"
"2024-10-16 01:15:00",0.000977,445.4,1,0,0,0,0,999,"999"
"2024-10-16 01:30:00",0.000977,505.3,1,0,0,0,0,999,"999"
"2024-10-16 01:45:00",0.000977,520.1,1,0,0,0,0,999,"999"
"2024-10-16 02:00:00",0.000977,528.2,1,0,0,0,0,999,"999"
"2024-10-16 02:15:00",0.000977,560.4,1,0,0,0,0,999,"999"
"2024-10-16 02:30:00",0.000977,473.8,1,0,0,0,0,999,"999"
"2024-10-16 02:45:00",0.000977,480.2,1,0,0,0,0,999,"999"
"2024-10-16 03:00:00",0.000977,484.8,1,0,0,0,0,999,"999"
"2024-10-16 03:15:00",0.000977,472.8,1,0,0,0,0,999,"999"
"2024-10-16 03:30:00",0.000977,480.9,1,0,0,0,0,999,"999"
"2024-10-16 03:45:00",0.000977,462.7,1,0,0,0,0,999,"999"
"2024-10-16 04:00:00",0.000977,603.2,1,0,0,0,0,999,"999"
"2024-10-16 04:15:00",0.000977,625.5,1,0,0,0,0,999,"999"
"2024-10-16 04:30:00",0.000977,567.9,1,0,0,0,0,999,"999"
"2024-10-16 04:45:00",0.000977,577.8,1,0,0,0,0,999,"999"
"2024-10-16 05:00:00",0.000977,515.4,1,0,0,0,0,999,"999"
"2024-10-16 05:15:00",0.000977,556.8,1,0,0,0,0,999,"999"
"2024-10-16 05:30:00",0.000977,442.2,1,0,0,0,0,999,"999"
"2024-10-16 05:45:00",0.000977,499.3,1,0,0,0,0,999,"999"
"2024-10-16 06:00:00",0.000977,541.2,1,0,0,0,0,999,"999"
"2024-10-16 06:15:00",0.000977,535.4,1,0,0,0,0,999,"999"
"2024-10-16 06:30:00",0.000977,471.5,1,0,0,0,0,999,"999"
"2024-10-16 06:45:00",0.000977,551.6,1,0,0,0,0,999,"999"
"2024-10-16 07:00:00",0.000977,628.9,1,0,0,0,0,999,"999"
"2024-10-16 07:15:00",0.000977,541.9,1,0,0,0,0,999,"999"
"2024-10-16 07:30:00",0.000977,499,1,0,0,0,0,999,"999"
"2024-10-16 07:45:00",0.000977,797.3,1,0,0,0,0,999,"999"
"2024-10-16 08:00:00",0.010742,559.3,1,0,0,0,0,999,"999"
"2024-10-16 08:15:00",0.010742,655.2,1,0,0,0,0,999,"999"
"2024-10-16 08:30:00",0.010742,636.2,1,0,0,0,0,999,"999"
"2024-10-16 08:45:00",0.010742,763.7,1,0,0,0,0,999,"999"
"2024-10-16 09:00:00",0.054687,608.6,1,0,0,0,0,999,"999"
"2024-10-16 09:15:00",0.054687,806.3,1,0,0,0,0,999,"999"
"2024-10-16 09:30:00",0.171875,640.8,1,0,0,0,0,999,"999"
"2024-10-16 09:45:00",0.171875,673.6,1,0,0,0,0,999,"999"
"2024-10-16 10:00:00",0.171875,568.9,1,0,0,0,0,999,"999"
"2024-10-16 10:15:00",0.171875,726.6,1,0,0,0,0,999,"999"
"2024-10-16 10:30:00",0.171875,671.9,1,0,0,0,0,999,"999"
"2024-10-16 10:45:00",0.171875,371.2,1,0,0,0,0,999,"999"
"2024-10-16 11:00:00",0.376953,316.7,1,0,0,0,0,999,"999"
"2024-10-16 11:15:00",0.623047,234.8,1,0,0,0,0,999,"999"
"2024-10-16 11:30:00",0.623047,157.5,1,0,0,0,0,999,"999"
"2024-10-16 11:45:00",0.828125,308.7,1,0,0,0,0,999,"999"
"2024-10-16 12:00:00",0.828125,195.2,1,0,0,0,0,999,"999"
"2024-10-16 12:15:00",0.945313,233.3,1,0,0,0,0,999,"999"
"2024-10-16 12:30:00",0.989258,202.1,1,0,0,0,0,999,"999"
"2024-10-16 12:45:00",0.999023,228.2,1,0,0,0,0,999,"999"
"2024-10-16 13:00:00",0.999023,163.2,1,0,0,0,0,999,"999"
"2024-10-16 13:15:00",1,110.1,1,0,0,1,0,999,"999"
"2024-10-16 13:30:00",1,149.9,1,0,0,0,0,999,"999"
"2024-10-16 13:45:00",1,161.3,1,0,0,0,0,999,"999"
"2024-10-16 14:00:00",1,156.3,1,0,0,0,0,999,"999"
