TIME_STEP,zeros,Temperature,Specific_Conductance,Turbidity,zeros,
"06/10/2024 13:45:00",0.000000,13.310000,486.000000,3.200000,NaN,
"06/10/2024 14:00:00",0.000000,13.380000,485.000000,3.200000,NaN,
"06/10/2024 14:15:00",0.000000,13.430000,485.000000,3.200000,NaN,
"06/10/2024 14:30:00",0.000000,13.480000,484.000000,3.200000,NaN,
"06/10/2024 14:45:00",0.000000,13.530000,484.000000,2.800000,NaN,
"06/10/2024 15:00:00",0.000000,13.570000,483.000000,2.900000,NaN,
"06/10/2024 15:15:00",0.000000,13.600000,483.000000,3.200000,NaN,
"06/10/2024 15:30:00",0.000000,13.660000,483.000000,3.300000,NaN,
"06/10/2024 15:45:00",0.000000,13.700000,482.000000,3.500000,NaN,
"06/10/2024 16:00:00",0.000000,13.720000,482.000000,3.200000,NaN,
"06/10/2024 16:15:00",0.000000,13.720000,482.000000,3.200000,NaN,
"06/10/2024 16:30:00",0.000000,13.730000,483.000000,3.100000,NaN,
"06/10/2024 16:45:00",0.000000,13.730000,483.000000,3.500000,NaN,
"06/10/2024 17:00:00",0.000000,13.720000,483.000000,3.400000,NaN,
"06/10/2024 17:15:00",0.000000,13.720000,484.000000,2.900000,NaN,
"06/10/2024 17:30:00",0.000000,13.700000,484.000000,3.000000,NaN,
"06/10/2024 17:45:00",0.000000,13.680000,485.000000,2.900000,NaN,
"06/10/2024 18:00:00",0.000000,13.640000,485.000000,3.100000,NaN,
"06/10/2024 18:15:00",0.000000,13.600000,486.000000,3.100000,NaN,
"06/10/2024 18:30:00",0.000000,13.570000,487.000000,2.700000,NaN,
"06/10/2024 18:45:00",0.000000,13.540000,487.000000,3.100000,NaN,
"06/10/2024 19:00:00",0.000000,13.510000,488.000000,2.800000,NaN,
"06/10/2024 19:15:00",0.000000,13.480000,488.000000,2.900000,NaN,
"06/10/2024 19:30:00",0.000000,13.440000,489.000000,2.500000,NaN,
"06/10/2024 19:45:00",0.000000,13.420000,489.000000,2.800000,NaN,
"06/10/2024 20:00:00",0.000000,13.390000,490.000000,2.600000,NaN,
"06/10/2024 20:15:00",0.000000,13.360000,490.000000,2.800000,NaN,
"06/10/2024 20:30:00",0.000000,13.340000,491.000000,2.800000,NaN,
"06/10/2024 20:45:00",0.000000,13.310000,491.000000,2.800000,NaN,
"06/10/2024 21:00:00",0.000000,13.280000,492.000000,2.700000,NaN,
"06/10/2024 21:15:00",0.000000,13.250000,492.000000,3.000000,NaN,
"06/10/2024 21:30:00",0.000000,13.230000,492.000000,2.700000,NaN,
"06/10/2024 21:45:00",0.000000,13.200000,493.000000,2.700000,NaN,
"06/10/2024 22:00:00",0.000000,13.180000,493.000000,2.600000,NaN,
"06/10/2024 22:15:00",0.000000,13.150000,493.000000,2.600000,NaN,
"06/10/2024 22:30:00",0.000000,13.130000,494.000000,2.600000,NaN,
"06/10/2024 22:45:00",0.000000,13.120000,494.000000,2.300000,NaN,
"06/10/2024 23:00:00",0.000000,13.110000,495.000000,2.700000,NaN,
"06/10/2024 23:15:00",0.000000,13.100000,495.000000,2.700000,NaN,
"06/10/2024 23:30:00",0.000000,13.100000,495.000000,2.500000,NaN,
"06/10/2024 23:45:00",0.000000,13.090000,495.000000,2.600000,NaN,
"07/10/2024 00:00:00",0.000000,13.090000,495.000000,2.500000,NaN,
"07/10/2024 00:15:00",0.000000,13.090000,495.000000,4.300000,NaN,
"07/10/2024 00:30:00",0.000000,13.090000,495.000000,2.600000,NaN,
"07/10/2024 00:45:00",0.000000,13.080000,495.000000,2.600000,NaN,
"07/10/2024 01:00:00",0.000000,13.080000,495.000000,2.500000,NaN,
"07/10/2024 01:15:00",0.000000,13.070000,495.000000,2.700000,NaN,
"07/10/2024 01:30:00",0.000000,13.060000,495.000000,2.600000,NaN,
"07/10/2024 01:45:00",0.000000,13.050000,495.000000,2.600000,NaN,
"07/10/2024 02:00:00",0.000000,13.030000,495.000000,2.500000,NaN,
"07/10/2024 02:15:00",0.000000,13.000000,495.000000,2.600000,NaN,
"07/10/2024 02:30:00",0.000000,12.980000,495.000000,2.600000,NaN,
"07/10/2024 02:45:00",0.000000,12.950000,495.000000,2.600000,NaN,
"07/10/2024 03:00:00",0.000000,12.940000,495.000000,2.700000,NaN,
"07/10/2024 03:15:00",0.000000,12.920000,495.000000,2.500000,NaN,
"07/10/2024 03:30:00",0.000000,12.900000,495.000000,2.800000,NaN,
"07/10/2024 03:45:00",0.000000,12.880000,495.000000,2.600000,NaN,
"07/10/2024 04:00:00",0.000000,12.860000,495.000000,2.800000,NaN,
"07/10/2024 04:15:00",0.000000,12.850000,495.000000,2.600000,NaN,
"07/10/2024 04:30:00",0.000000,12.850000,495.000000,2.600000,NaN,
"07/10/2024 04:45:00",0.000000,12.840000,494.000000,2.800000,NaN,
"07/10/2024 05:00:00",0.000000,12.840000,494.000000,2.800000,NaN,
"07/10/2024 05:15:00",0.000000,12.830000,494.000000,2.700000,NaN,
"07/10/2024 05:30:00",0.000000,12.830000,494.000000,2.800000,NaN,
"07/10/2024 05:45:00",0.000000,12.830000,494.000000,2.800000,NaN,
"07/10/2024 06:00:00",0.000000,12.830000,494.000000,2.800000,NaN,
"07/10/2024 06:15:00",0.000000,12.830000,493.000000,2.900000,NaN,
"07/10/2024 06:30:00",0.000000,12.820000,493.000000,3.500000,NaN,
"07/10/2024 06:45:00",0.000000,12.820000,493.000000,2.900000,NaN,
"07/10/2024 07:00:00",0.000000,12.820000,493.000000,2.900000,NaN,
"07/10/2024 07:15:00",0.000000,12.820000,493.000000,2.900000,NaN,
"07/10/2024 07:30:00",0.000000,12.810000,493.000000,3.100000,NaN,
"07/10/2024 07:45:00",0.000000,12.800000,493.000000,2.800000,NaN,
"07/10/2024 08:00:00",0.000000,12.790000,493.000000,3.000000,NaN,
"07/10/2024 08:15:00",0.000000,12.790000,492.000000,3.100000,NaN,
"07/10/2024 08:30:00",0.000000,12.800000,492.000000,2.900000,NaN,
"07/10/2024 08:45:00",0.000000,12.810000,492.000000,2.900000,NaN,
"07/10/2024 09:00:00",0.000000,12.820000,492.000000,3.000000,NaN,
"07/10/2024 09:15:00",0.000000,12.820000,492.000000,2.900000,NaN,
"07/10/2024 09:30:00",0.000000,12.820000,492.000000,3.100000,NaN,
"07/10/2024 09:45:00",0.000000,12.830000,492.000000,3.400000,NaN,
"07/10/2024 10:00:00",0.000000,12.840000,492.000000,3.100000,NaN,
"07/10/2024 10:15:00",0.000000,12.860000,492.000000,3.000000,NaN,
"07/10/2024 10:30:00",0.000000,12.870000,493.000000,3.100000,NaN,
"07/10/2024 10:45:00",0.000000,12.880000,492.000000,3.800000,NaN,
"07/10/2024 11:00:00",0.000000,12.900000,492.000000,3.200000,NaN,
"07/10/2024 11:15:00",0.000000,12.930000,492.000000,3.100000,NaN,
"07/10/2024 11:30:00",0.000000,12.960000,492.000000,3.500000,NaN,
"07/10/2024 11:45:00",0.000000,12.970000,492.000000,3.200000,NaN,
"07/10/2024 12:00:00",0.000000,13.000000,492.000000,3.100000,NaN,
"07/10/2024 12:15:00",0.000000,13.030000,492.000000,3.800000,NaN,
"07/10/2024 12:30:00",0.000000,13.050000,492.000000,3.200000,NaN,
"07/10/2024 12:45:00",0.000000,13.080000,492.000000,3.200000,NaN,
"07/10/2024 13:00:00",0.000000,13.120000,491.000000,3.100000,NaN,
"07/10/2024 13:15:00",0.000000,13.150000,491.000000,2.900000,NaN,
"07/10/2024 13:30:00",0.000000,13.190000,491.000000,3.100000,NaN,
"07/10/2024 13:45:00",0.000000,13.230000,491.000000,3.700000,NaN,
"07/10/2024 14:00:00",0.000000,13.280000,491.000000,3.400000,NaN,
"07/10/2024 14:15:00",0.000000,13.320000,491.000000,3.000000,NaN,
"07/10/2024 14:30:00",0.000000,13.350000,490.000000,3.200000,NaN,
"07/10/2024 14:45:00",0.000000,13.380000,490.000000,3.600000,NaN,
"07/10/2024 15:00:00",0.000000,13.430000,490.000000,2.900000,NaN,
"07/10/2024 15:15:00",0.000000,13.450000,490.000000,3.000000,NaN,
"07/10/2024 15:30:00",0.000000,13.480000,489.000000,3.000000,NaN,
"07/10/2024 15:45:00",0.000000,13.490000,490.000000,2.900000,NaN,
"07/10/2024 16:00:00",0.000000,13.490000,489.000000,3.000000,NaN,
"07/10/2024 16:15:00",0.000000,13.480000,489.000000,3.000000,NaN,
"07/10/2024 16:30:00",0.000000,13.460000,489.000000,2.900000,NaN,
"07/10/2024 16:45:00",0.000000,13.460000,489.000000,3.100000,NaN,
"07/10/2024 17:00:00",0.000000,13.450000,489.000000,3.000000,NaN,
"07/10/2024 17:15:00",0.000000,13.440000,489.000000,3.100000,NaN,
"07/10/2024 17:30:00",0.000000,13.430000,489.000000,3.000000,NaN,
"07/10/2024 17:45:00",0.000000,13.430000,489.000000,2.800000,NaN,
"07/10/2024 18:00:00",0.000000,13.420000,489.000000,2.800000,NaN,
"07/10/2024 18:15:00",0.000000,13.410000,489.000000,2.800000,NaN,
"07/10/2024 18:30:00",0.000000,13.390000,489.000000,2.800000,NaN,
"07/10/2024 18:45:00",0.000000,13.360000,490.000000,2.800000,NaN,
"07/10/2024 19:00:00",0.000000,13.340000,490.000000,2.800000,NaN,
"07/10/2024 19:15:00",0.000000,13.330000,490.000000,3.300000,NaN,
"07/10/2024 19:30:00",0.000000,13.320000,490.000000,3.400000,NaN,
"07/10/2024 19:45:00",0.000000,13.320000,490.000000,3.200000,NaN,
"07/10/2024 20:00:00",0.000000,13.320000,490.000000,3.100000,NaN,
"07/10/2024 20:15:00",0.000000,13.320000,490.000000,3.300000,NaN,
"07/10/2024 20:30:00",0.000000,13.310000,490.000000,2.900000,NaN,
"07/10/2024 20:45:00",0.000000,13.310000,490.000000,2.800000,NaN,
"07/10/2024 21:00:00",0.000000,13.310000,490.000000,3.300000,NaN,
"07/10/2024 21:15:00",0.000000,13.310000,491.000000,2.900000,NaN,
"07/10/2024 21:30:00",0.000000,13.300000,491.000000,2.700000,NaN,
"07/10/2024 21:45:00",0.000000,13.290000,491.000000,2.800000,NaN,
"07/10/2024 22:00:00",0.000000,13.290000,491.000000,2.500000,NaN,
"07/10/2024 22:15:00",0.000000,13.280000,491.000000,2.800000,NaN,
"07/10/2024 22:30:00",0.000000,13.280000,491.000000,2.800000,NaN,
"07/10/2024 22:45:00",0.000000,13.280000,491.000000,2.800000,NaN,
"07/10/2024 23:00:00",0.000000,13.270000,491.000000,2.700000,NaN,
"07/10/2024 23:15:00",0.000000,13.260000,492.000000,150.500000,NaN,
"07/10/2024 23:30:00",0.000000,13.250000,492.000000,8.800000,NaN,
"07/10/2024 23:45:00",0.000000,13.240000,492.000000,5.200000,NaN,
"08/10/2024 00:00:00",0.000000,13.230000,492.000000,105.500000,NaN,
"08/10/2024 00:15:00",0.000000,13.220000,493.000000,89.200000,NaN,
"08/10/2024 00:30:00",0.000000,13.200000,493.000000,20.000000,NaN,
"08/10/2024 00:45:00",0.000000,13.190000,493.000000,11.200000,NaN,
"08/10/2024 01:00:00",0.000000,13.180000,493.000000,4.900000,NaN,
"08/10/2024 01:15:00",0.000000,13.170000,493.000000,542.600000,NaN,
"08/10/2024 01:30:00",0.000000,13.160000,493.000000,6.800000,NaN,
"08/10/2024 01:45:00",0.000000,13.140000,493.000000,5.600000,NaN,
"08/10/2024 02:00:00",0.000000,13.130000,494.000000,5.400000,NaN,
"08/10/2024 02:15:00",0.000000,13.130000,494.000000,79.800000,NaN,
"08/10/2024 02:30:00",0.000000,13.120000,494.000000,6.000000,NaN,
"08/10/2024 02:45:00",0.000000,13.110000,494.000000,110.100000,NaN,
"08/10/2024 03:00:00",0.000000,13.110000,494.000000,2.800000,NaN,
"08/10/2024 03:15:00",0.000000,13.110000,494.000000,2.900000,NaN,
"08/10/2024 03:30:00",0.000000,13.110000,494.000000,2.800000,NaN,
"08/10/2024 03:45:00",0.000000,13.100000,493.000000,2.900000,NaN,
"08/10/2024 04:00:00",0.000000,13.100000,493.000000,2.600000,NaN,
"08/10/2024 04:15:00",0.000000,13.100000,493.000000,2.900000,NaN,
"08/10/2024 04:30:00",0.000000,13.090000,493.000000,2.800000,NaN,
"08/10/2024 04:45:00",0.000000,13.080000,493.000000,2.800000,NaN,
"08/10/2024 05:00:00",0.000000,13.070000,493.000000,2.800000,NaN,
"08/10/2024 05:15:00",0.000000,13.070000,493.000000,2.800000,NaN,
"08/10/2024 05:30:00",0.000000,13.060000,493.000000,2.900000,NaN,
"08/10/2024 05:45:00",0.000000,13.050000,493.000000,2.800000,NaN,
"08/10/2024 06:00:00",0.000000,13.040000,494.000000,2.800000,NaN,
"08/10/2024 06:15:00",0.000000,13.040000,493.000000,2.900000,NaN,
"08/10/2024 06:30:00",0.000000,13.030000,493.000000,2.900000,NaN,
"08/10/2024 06:45:00",0.000000,13.020000,494.000000,2.900000,NaN,
"08/10/2024 07:00:00",0.000000,13.010000,494.000000,3.000000,NaN,
"08/10/2024 07:15:00",0.000000,13.000000,493.000000,2.900000,NaN,
"08/10/2024 07:30:00",0.000000,12.990000,494.000000,3.000000,NaN,
"08/10/2024 07:45:00",0.000000,12.980000,494.000000,3.000000,NaN,
"08/10/2024 08:00:00",0.000000,12.970000,493.000000,2.800000,NaN,
"08/10/2024 08:15:00",0.000000,12.960000,493.000000,3.200000,NaN,
"08/10/2024 08:30:00",0.000000,12.940000,493.000000,2.900000,NaN,
"08/10/2024 08:45:00",0.000000,12.940000,493.000000,2.900000,NaN,
"08/10/2024 09:00:00",0.000000,12.930000,493.000000,3.100000,NaN,
"08/10/2024 09:15:00",0.000000,12.930000,493.000000,3.400000,NaN,
"08/10/2024 09:30:00",0.000000,12.920000,493.000000,3.400000,NaN,
"08/10/2024 09:45:00",0.000000,12.920000,492.000000,3.300000,NaN,
"08/10/2024 10:00:00",0.000000,12.910000,492.000000,3.300000,NaN,
"08/10/2024 10:15:00",0.000000,12.910000,493.000000,3.600000,NaN,
"08/10/2024 10:30:00",0.000000,12.900000,492.000000,3.400000,NaN,
"08/10/2024 10:45:00",0.000000,12.900000,492.000000,3.200000,NaN,
"08/10/2024 11:00:00",0.000000,12.910000,492.000000,2.700000,NaN,
"08/10/2024 11:15:00",0.000000,12.910000,492.000000,3.300000,NaN,
"08/10/2024 11:30:00",0.000000,12.920000,492.000000,3.200000,NaN,
"08/10/2024 11:45:00",0.000000,12.940000,491.000000,2.900000,NaN,
"08/10/2024 12:00:00",0.000000,12.960000,491.000000,2.900000,NaN,
"08/10/2024 12:15:00",0.000000,12.980000,491.000000,3.100000,NaN,
"08/10/2024 12:30:00",0.000000,13.010000,491.000000,2.900000,NaN,
"08/10/2024 12:45:00",0.000000,13.040000,490.000000,2.800000,NaN,
"08/10/2024 13:00:00",0.000000,13.040000,490.000000,2.800000,NaN,
"08/10/2024 13:15:00",0.000000,13.070000,490.000000,3.100000,NaN,
"08/10/2024 13:30:00",0.000000,13.090000,490.000000,2.600000,NaN,
"08/10/2024 13:45:00",0.000000,13.120000,490.000000,2.800000,NaN,
"08/10/2024 14:00:00",0.000000,13.160000,489.000000,2.900000,NaN,
"08/10/2024 14:15:00",0.000000,13.200000,489.000000,2.900000,NaN,
"08/10/2024 14:30:00",0.000000,13.230000,489.000000,2.900000,NaN,
"08/10/2024 14:45:00",0.000000,13.270000,488.000000,2.900000,NaN,
"08/10/2024 15:00:00",0.000000,13.300000,488.000000,2.800000,NaN,
"08/10/2024 15:15:00",0.000000,13.330000,488.000000,2.900000,NaN,
"08/10/2024 15:30:00",0.000000,13.340000,488.000000,4.200000,NaN,
"08/10/2024 15:45:00",0.000000,13.360000,488.000000,2.900000,NaN,
"08/10/2024 16:00:00",0.000000,13.390000,487.000000,2.800000,NaN,
"08/10/2024 16:15:00",0.000000,13.410000,487.000000,2.800000,NaN,
"08/10/2024 16:30:00",0.000000,13.440000,487.000000,3.000000,NaN,
"08/10/2024 16:45:00",0.000000,13.470000,487.000000,2.900000,NaN,
"08/10/2024 17:00:00",0.000000,13.490000,486.000000,2.900000,NaN,
"08/10/2024 17:15:00",0.000000,13.500000,486.000000,2.700000,NaN,
"08/10/2024 17:30:00",0.000000,13.520000,486.000000,2.800000,NaN,
"08/10/2024 17:45:00",0.000000,13.510000,486.000000,2.800000,NaN,
"08/10/2024 18:00:00",0.000000,13.510000,486.000000,3.400000,NaN,
"08/10/2024 18:15:00",0.000000,13.500000,486.000000,2.900000,NaN,
"08/10/2024 18:30:00",0.000000,13.490000,486.000000,2.700000,NaN,
"08/10/2024 18:45:00",0.000000,13.470000,486.000000,2.900000,NaN,
"08/10/2024 19:00:00",0.000000,13.460000,486.000000,2.800000,NaN,
"08/10/2024 19:15:00",0.000000,13.450000,485.000000,2.800000,NaN,
"08/10/2024 19:30:00",0.000000,13.430000,485.000000,2.800000,NaN,
"08/10/2024 19:45:00",0.000000,13.420000,485.000000,2.900000,NaN,
"08/10/2024 20:00:00",0.000000,13.410000,485.000000,2.600000,NaN,
"08/10/2024 20:15:00",0.000000,13.390000,485.000000,2.800000,NaN,
"08/10/2024 20:30:00",0.000000,13.370000,485.000000,3.100000,NaN,
"08/10/2024 20:45:00",0.000000,13.350000,485.000000,2.700000,NaN,
"08/10/2024 21:00:00",0.000000,13.330000,485.000000,2.700000,NaN,
"08/10/2024 21:15:00",0.000000,13.310000,485.000000,2.900000,NaN,
"08/10/2024 21:30:00",0.000000,13.290000,485.000000,2.700000,NaN,
"08/10/2024 21:45:00",0.000000,13.270000,485.000000,2.800000,NaN,
"08/10/2024 22:00:00",0.000000,13.260000,484.000000,2.400000,NaN,
"08/10/2024 22:15:00",0.000000,13.240000,484.000000,2.700000,NaN,
"08/10/2024 22:30:00",0.000000,13.230000,484.000000,2.700000,NaN,
"08/10/2024 22:45:00",0.000000,13.220000,484.000000,2.800000,NaN,
"08/10/2024 23:00:00",0.000000,13.200000,484.000000,2.900000,NaN,
"08/10/2024 23:15:00",0.000000,13.190000,484.000000,2.800000,NaN,
"08/10/2024 23:30:00",0.000000,13.170000,484.000000,2.900000,NaN,
"08/10/2024 23:45:00",0.000000,13.150000,483.000000,2.700000,NaN,
"09/10/2024 00:00:00",0.000000,13.130000,483.000000,2.900000,NaN,
"09/10/2024 00:15:00",0.000000,13.110000,483.000000,2.800000,NaN,
"09/10/2024 00:30:00",0.000000,13.100000,483.000000,2.800000,NaN,
"09/10/2024 00:45:00",0.000000,13.080000,483.000000,3.000000,NaN,
"09/10/2024 01:00:00",0.000000,13.060000,482.000000,2.900000,NaN,
"09/10/2024 01:15:00",0.000000,13.040000,482.000000,2.900000,NaN,
"09/10/2024 01:30:00",0.000000,13.020000,482.000000,3.200000,NaN,
"09/10/2024 01:45:00",0.000000,13.000000,481.000000,2.900000,NaN,
"09/10/2024 02:00:00",0.000000,12.990000,481.000000,3.000000,NaN,
"09/10/2024 02:15:00",0.000000,12.970000,481.000000,3.200000,NaN,
"09/10/2024 02:30:00",0.000000,12.940000,481.000000,3.200000,NaN,
"09/10/2024 02:45:00",0.000000,12.920000,480.000000,3.000000,NaN,
"09/10/2024 03:00:00",0.000000,12.910000,480.000000,3.400000,NaN,
"09/10/2024 03:15:00",0.000000,12.900000,480.000000,3.100000,NaN,
"09/10/2024 03:30:00",0.000000,12.890000,480.000000,3.300000,NaN,
"09/10/2024 03:45:00",0.000000,12.870000,480.000000,3.300000,NaN,
"09/10/2024 04:00:00",0.000000,12.860000,479.000000,3.200000,NaN,
"09/10/2024 04:15:00",0.000000,12.850000,479.000000,3.400000,NaN,
"09/10/2024 04:30:00",0.000000,12.830000,479.000000,3.600000,NaN,
"09/10/2024 04:45:00",0.000000,12.810000,479.000000,3.400000,NaN,
"09/10/2024 05:00:00",0.000000,12.800000,479.000000,3.400000,NaN,
"09/10/2024 05:15:00",0.000000,12.780000,479.000000,3.400000,NaN,
"09/10/2024 05:30:00",0.000000,12.760000,479.000000,3.900000,NaN,
"09/10/2024 05:45:00",0.000000,12.740000,479.000000,3.700000,NaN,
"09/10/2024 06:00:00",0.000000,12.720000,480.000000,3.900000,NaN,
"09/10/2024 06:15:00",0.000000,12.700000,479.000000,3.400000,NaN,
"09/10/2024 06:30:00",0.000000,12.670000,480.000000,3.500000,NaN,
"09/10/2024 06:45:00",0.000000,12.640000,480.000000,3.600000,NaN,
"09/10/2024 07:00:00",0.000000,12.630000,480.000000,3.700000,NaN,
"09/10/2024 07:15:00",0.000000,12.610000,480.000000,3.300000,NaN,
"09/10/2024 07:30:00",0.000000,12.600000,480.000000,3.600000,NaN,
"09/10/2024 07:45:00",0.000000,12.590000,481.000000,3.600000,NaN,
"09/10/2024 08:00:00",0.000000,12.590000,481.000000,3.300000,NaN,
"09/10/2024 08:15:00",0.000000,12.580000,481.000000,3.500000,NaN,
"09/10/2024 08:30:00",0.000000,12.570000,481.000000,4.000000,NaN,
"09/10/2024 08:45:00",0.000000,12.570000,482.000000,3.500000,NaN,
"09/10/2024 09:00:00",0.000000,12.570000,482.000000,3.700000,NaN,
"09/10/2024 09:15:00",0.000000,12.570000,482.000000,4.200000,NaN,
"09/10/2024 09:30:00",0.000000,12.580000,482.000000,4.300000,NaN,
"09/10/2024 09:45:00",0.000000,12.600000,482.000000,3.900000,NaN,
"09/10/2024 10:00:00",0.000000,12.610000,482.000000,3.600000,NaN,
"09/10/2024 10:15:00",0.000000,12.620000,482.000000,4.200000,NaN,
"09/10/2024 10:30:00",0.000000,12.650000,482.000000,3.500000,NaN,
"09/10/2024 10:45:00",0.000000,12.680000,482.000000,3.700000,NaN,
"09/10/2024 11:00:00",0.000000,12.700000,482.000000,3.600000,NaN,
"09/10/2024 11:15:00",0.000000,12.720000,482.000000,4.300000,NaN,
"09/10/2024 11:30:00",0.000000,12.750000,482.000000,3.600000,NaN,
"09/10/2024 11:45:00",0.000000,12.790000,482.000000,3.900000,NaN,
"09/10/2024 12:00:00",0.000000,12.810000,482.000000,3.500000,NaN,
"09/10/2024 12:15:00",0.000000,12.840000,482.000000,3.600000,NaN,
"09/10/2024 12:30:00",0.000000,12.860000,482.000000,3.600000,NaN,
"09/10/2024 12:45:00",0.000000,12.890000,482.000000,3.400000,NaN,
"09/10/2024 13:00:00",0.000000,12.930000,481.000000,4.700000,NaN,
"09/10/2024 13:15:00",0.000000,12.960000,482.000000,3.900000,NaN,
"09/10/2024 13:30:00",0.000000,12.990000,482.000000,3.600000,NaN,
"09/10/2024 13:45:00",0.000000,13.010000,481.000000,4.000000,NaN,
"09/10/2024 14:00:00",0.000000,13.040000,481.000000,3.200000,NaN,
"09/10/2024 14:15:00",0.000000,13.070000,481.000000,3.400000,NaN,
"09/10/2024 14:30:00",0.000000,13.110000,481.000000,3.200000,NaN,
"09/10/2024 14:45:00",0.000000,13.120000,481.000000,3.200000,NaN,
"09/10/2024 15:00:00",0.000000,13.160000,481.000000,3.200000,NaN,
"09/10/2024 15:15:00",0.000000,13.180000,481.000000,3.200000,NaN,
"09/10/2024 15:30:00",0.000000,13.210000,481.000000,3.500000,NaN,
"09/10/2024 15:45:00",0.000000,13.210000,481.000000,3.300000,NaN,
"09/10/2024 16:00:00",0.000000,13.210000,481.000000,2.900000,NaN,
"09/10/2024 16:15:00",0.000000,13.200000,481.000000,3.400000,NaN,
"09/10/2024 16:30:00",0.000000,13.180000,482.000000,3.200000,NaN,
"09/10/2024 16:45:00",0.000000,13.170000,482.000000,3.100000,NaN,
"09/10/2024 17:00:00",0.000000,13.160000,482.000000,3.200000,NaN,
"09/10/2024 17:15:00",0.000000,13.150000,482.000000,3.500000,NaN,
"09/10/2024 17:30:00",0.000000,13.130000,482.000000,3.400000,NaN,
"09/10/2024 17:45:00",0.000000,13.100000,482.000000,3.400000,NaN,
"09/10/2024 18:00:00",0.000000,13.060000,482.000000,3.000000,NaN,
"09/10/2024 18:15:00",0.000000,13.020000,483.000000,3.200000,NaN,
"09/10/2024 18:30:00",0.000000,12.980000,483.000000,3.100000,NaN,
"09/10/2024 18:45:00",0.000000,12.940000,483.000000,3.400000,NaN,
"09/10/2024 19:00:00",0.000000,12.910000,483.000000,3.100000,NaN,
"09/10/2024 19:15:00",0.000000,12.870000,483.000000,3.000000,NaN,
"09/10/2024 19:30:00",0.000000,12.830000,483.000000,3.100000,NaN,
"09/10/2024 19:45:00",0.000000,12.800000,483.000000,3.200000,NaN,
"09/10/2024 20:00:00",0.000000,12.750000,483.000000,3.400000,NaN,
"09/10/2024 20:15:00",0.000000,12.710000,483.000000,3.200000,NaN,
"09/10/2024 20:30:00",0.000000,12.660000,483.000000,3.100000,NaN,
"09/10/2024 20:45:00",0.000000,12.630000,483.000000,3.100000,NaN,
"09/10/2024 21:00:00",0.000000,12.590000,483.000000,3.200000,NaN,
"09/10/2024 21:15:00",0.000000,12.550000,483.000000,3.400000,NaN,
"09/10/2024 21:30:00",0.000000,12.520000,483.000000,3.200000,NaN,
"09/10/2024 21:45:00",0.000000,12.490000,483.000000,3.500000,NaN,
"09/10/2024 22:00:00",0.000000,12.460000,483.000000,3.200000,NaN,
"09/10/2024 22:15:00",0.000000,12.440000,483.000000,3.300000,NaN,
"09/10/2024 22:30:00",0.000000,12.410000,483.000000,3.200000,NaN,
"09/10/2024 22:45:00",0.000000,12.390000,483.000000,3.400000,NaN,
"09/10/2024 23:00:00",0.000000,12.360000,483.000000,3.300000,NaN,
"09/10/2024 23:15:00",0.000000,12.340000,483.000000,3.300000,NaN,
"09/10/2024 23:30:00",0.000000,12.320000,482.000000,3.200000,NaN,
"09/10/2024 23:45:00",0.000000,12.290000,482.000000,3.200000,NaN,
"10/10/2024 00:00:00",0.000000,12.270000,482.000000,3.500000,NaN,
"10/10/2024 00:15:00",0.000000,12.240000,482.000000,3.400000,NaN,
"10/10/2024 00:30:00",0.000000,12.220000,482.000000,3.500000,NaN,
"10/10/2024 00:45:00",0.000000,12.200000,482.000000,3.400000,NaN,
"10/10/2024 01:00:00",0.000000,12.180000,481.000000,3.500000,NaN,
"10/10/2024 01:15:00",0.000000,12.170000,481.000000,3.200000,NaN,
"10/10/2024 01:30:00",0.000000,12.150000,481.000000,3.300000,NaN,
"10/10/2024 01:45:00",0.000000,12.130000,481.000000,3.200000,NaN,
"10/10/2024 02:00:00",0.000000,12.110000,481.000000,3.500000,NaN,
"10/10/2024 02:15:00",0.000000,12.090000,480.000000,3.400000,NaN,
"10/10/2024 02:30:00",0.000000,12.070000,480.000000,3.400000,NaN,
"10/10/2024 02:45:00",0.000000,12.060000,480.000000,9.300000,NaN,
"10/10/2024 03:00:00",0.000000,12.040000,480.000000,3.400000,NaN,
"10/10/2024 03:15:00",0.000000,12.030000,480.000000,3.800000,NaN,
"10/10/2024 03:30:00",0.000000,12.010000,480.000000,3.600000,NaN,
"10/10/2024 03:45:00",0.000000,12.000000,479.000000,3.700000,NaN,
"10/10/2024 04:00:00",0.000000,11.990000,479.000000,3.600000,NaN,
"10/10/2024 04:15:00",0.000000,11.980000,479.000000,3.400000,NaN,
"10/10/2024 04:30:00",0.000000,11.970000,479.000000,3.700000,NaN,
"10/10/2024 04:45:00",0.000000,11.950000,479.000000,3.600000,NaN,
"10/10/2024 05:00:00",0.000000,11.940000,479.000000,3.400000,NaN,
"10/10/2024 05:15:00",0.000000,11.930000,479.000000,3.400000,NaN,
"10/10/2024 05:30:00",0.000000,11.920000,478.000000,3.600000,NaN,
"10/10/2024 05:45:00",0.000000,11.910000,478.000000,3.600000,NaN,
"10/10/2024 06:00:00",0.000000,11.900000,478.000000,3.500000,NaN,
"10/10/2024 06:15:00",0.000000,11.880000,478.000000,3.600000,NaN,
"10/10/2024 06:30:00",0.000000,11.870000,478.000000,3.700000,NaN,
"10/10/2024 06:45:00",0.000000,11.850000,478.000000,3.600000,NaN,
"10/10/2024 07:00:00",0.000000,11.830000,477.000000,3.700000,NaN,
